"","geoNetwork.country","fullVisitorId","channelGrouping","fullVisitorId.1","device.browser","device.operatingSystem","device.deviceCategory","geoNetwork.continent","geoNetwork.subContinent","geoNetwork.country.1","trafficSource.source","trafficSource.medium","totals.hits","totals.pageviews","date","trafficSource.adContent","device.isMobile","avgGDP","gni2017","gni_cat","totals.transactionRevenue","summedRevenue","summedRevenue_log","totals.transactionRevenue_log"
"120","United States",214776722271775968,"Referral",214776722271775968,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",17,13,20170616,"","False",60269.2179913037,59460,"High income",30380000,30380000,17.2292950551319,17.2292950551319
"121","United States",216379390200329920,"Display",216379390200329920,"Chrome","iOS","desktop","Americas","Northern America","United States","Other","cpm",23,19,20170113,"","False",60269.2179913037,59460,"High income",124770000,124770000,18.6419826003872,18.6419826003872
"122","United States",227223667732638016,"Referral",227223667732638016,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",11,11,20170111,"","False",60269.2179913037,59460,"High income",11200000,11200000,16.2314243362653,16.2314243362653
"123","United States",230412258531789344,"Referral",230412258531789344,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",40,35,20161216,"","False",60269.2179913037,59460,"High income",48770000,48770000,17.7026259276862,17.7026259276862
"124","United States",236902697327333056,"Referral",236902697327333056,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",17,14,20170420,"","False",60269.2179913037,59460,"High income",141580000,141580000,18.7683754863103,18.7683754863103
"125","United States",244256673220806560,"Referral",244256673220806560,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",39,27,20161216,"","False",60269.2179913037,59460,"High income",86370000,86370000,18.2741509512565,18.2741509512565
"126","United States",256970382442076480,"Referral",256970382442076480,"Safari","iOS","tablet","Americas","Northern America","United States","Other","referral",26,24,20160917,"","True",60269.2179913037,59460,"High income",18990000,18990000,16.7594230827885,16.7594230827885
"127","United States",2348681849763325952,"Direct",2348681849763325952,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",51,31,20170501,"","False",60269.2179913037,59460,"High income",278060000,567050000,20.1559580412256,19.4433474757057
"128","United States",261652492539003904,"Referral",261652492539003904,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",37,26,20160822,"","False",60269.2179913037,59460,"High income",105690000,105690000,18.4760208389855,18.4760208389855
"129","United States",268469528689115456,"Referral",268469528689115456,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",31,23,20160822,"","False",60269.2179913037,59460,"High income",98890000,98890000,18.4095186792462,18.4095186792462
"130","United States",281795238965680896,"Direct",281795238965680896,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",30,22,20160822,"","False",60269.2179913037,59460,"High income",120300000,120300000,18.6054991809449,18.6054991809449
"131","United States",282580967786243968,"Referral",282580967786243968,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",25,19,20161216,"","False",60269.2179913037,59460,"High income",104780000,104780000,18.4673734719443,18.4673734719443
"132","United States",290333981372798400,"Organic Search",290333981372798400,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",11,10,20170515,"","False",60269.2179913037,59460,"High income",29420000,29420000,17.1971852731376,17.1971852731376
"133","United States",290663072707523584,"Organic Search",290663072707523584,"Other","iOS","desktop","Americas","Northern America","United States","google","organic",86,58,20170113,"","False",60269.2179913037,59460,"High income",244300000,244300000,19.313907536228,19.313907536228
"134","United States",294715325435275712,"Direct",294715325435275712,"Safari","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",21,19,20161130,"","False",60269.2179913037,59460,"High income",374850000,374850000,19.7420365039133,19.7420365039133
"135","United States",299113451946744832,"Organic Search",299113451946744832,"Safari","iOS","mobile","Americas","Northern America","United States","google","organic",22,16,20160820,"","True",60269.2179913037,59460,"High income",40480000,40480000,17.5163185829435,17.5163185829435
"136","United States",303295591639486144,"Direct",303295591639486144,"Chrome","Linux","desktop","Americas","Northern America","United States","(direct)","(none)",27,23,20160816,"","False",60269.2179913037,59460,"High income",97810000,97810000,18.3985373792667,18.3985373792667
"137","United States",304034087246868096,"Organic Search",304034087246868096,"Chrome","iOS","desktop","Americas","Northern America","United States","google","organic",24,22,20170616,"","False",60269.2179913037,59460,"High income",74970000,74970000,18.1325985914792,18.1325985914792
"138","United States",314733033105141760,"Referral",314733033105141760,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",28,21,20160902,"","False",60269.2179913037,59460,"High income",43710000,43710000,17.5930874668395,17.5930874668395
"139","United States",316167355630094336,"Direct",316167355630094336,"Chrome","iOS","desktop","Americas","Northern America","United States","(direct)","(none)",18,18,20170501,"","False",60269.2179913037,59460,"High income",134360000,134360000,18.7160333227084,18.7160333227084
"140","United States",324564641241038400,"Organic Search",324564641241038400,"Safari","iOS","desktop","Americas","Northern America","United States","Other","organic",31,21,20170515,"","False",60269.2179913037,59460,"High income",77850000,77850000,18.1702944562443,18.1702944562443
"141","United States",330289116549575040,"Referral",330289116549575040,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",13,11,20160831,"","False",60269.2179913037,59460,"High income",39950000,39950000,17.5031392301766,17.5031392301766
"142","United States",160575523826516096,"Paid Search",160575523826516096,"Chrome","iOS","desktop","Americas","Northern America","United States","google","cpc",14,12,20161216,"","False",60269.2179913037,59460,"High income",16990000,16990000,16.6481354936481,16.6481354936481
"143","United States",340785498701794880,"Referral",340785498701794880,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",35,28,20160811,"","False",60269.2179913037,59460,"High income",28080000,28080000,17.1505681371219,17.1505681371219
"144","United States",343219748684366976,"Referral",343219748684366976,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",39,35,20170318,"","False",60269.2179913037,59460,"High income",100050000,100050000,18.421180618994,18.421180618994
"145","United States",349551334219637696,"Referral",349551334219637696,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",17,17,20161209,"","False",60269.2179913037,59460,"High income",27990000,27990000,17.1473578614916,17.1473578614916
"146","United States",351681171177883904,"Referral",351681171177883904,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",58,45,20170801,"","False",60269.2179913037,59460,"High income",4.8e+07,4.8e+07,17.6867115688722,17.6867115688722
"147","United States",364476402815734784,"Referral",364476402815734784,"Chrome","Chrome OS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",38,24,20170611,"","False",60269.2179913037,59460,"High income",53540000,53540000,17.7959395960565,17.7959395960565
"148","United States",365800323147392256,"Referral",365800323147392256,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",19,17,20170613,"","False",60269.2179913037,59460,"High income",25900000,25900000,17.0697535266698,17.0697535266698
"149","United States",372706149688864448,"Referral",372706149688864448,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",32,26,20161209,"","False",60269.2179913037,59460,"High income",1.355e+09,1419780000,21.0737677669793,21.0270672912781
"151","United States",374253765923087296,"Referral",374253765923087296,"Chrome","Windows","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",18,14,20170515,"","False",60269.2179913037,59460,"High income",4780000,4780000,15.3799511044676,15.3799511044676
"152","United States",2228401718515331328,"Referral",2228401718515331328,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",40,30,20160816,"","False",60269.2179913037,59460,"High income",144410000,144410000,18.7881670341027,18.7881670341027
"153","United States",376116041887932032,"Organic Search",376116041887932032,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",109,64,20170519,"","False",60269.2179913037,59460,"High income",22770000,22770000,16.9409544380399,16.9409544380399
"154","United States",377506370870345664,"Referral",377506370870345664,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",24,24,20170801,"","False",60269.2179913037,59460,"High income",4.4e+07,4.4e+07,17.5997001918825,17.5997001918825
"155","United States",191995188120830496,"Referral",191995188120830496,"Chrome","iOS","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",99,75,20161209,"","False",60269.2179913037,59460,"High income",39950000,39950000,17.5031392301766,17.5031392301766
"156","United States",384990845055862144,"Organic Search",384990845055862144,"Safari","iOS","mobile","Americas","Northern America","United States","google","organic",18,16,20170623,"","True",60269.2179913037,59460,"High income",6990000,6990000,15.75999111421,15.75999111421
"157","United States",388208942401904064,"Referral",388208942401904064,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",36,30,20161118,"","False",60269.2179913037,59460,"High income",27160000,27160000,17.1172558606548,17.1172558606548
"158","United States",394645209696766016,"Organic Search",394645209696766016,"Chrome","Windows","desktop","Americas","Northern America","United States","google","organic",28,21,20170420,"","False",60269.2179913037,59460,"High income",27980000,27980000,17.1470005272016,17.1470005272016
"159","United States",394685600472849856,"Referral",394685600472849856,"Chrome","Linux","desktop","Americas","Northern America","United States","mall.googleplex.com","referral",13,13,20170613,"","False",60269.2179913037,59460,"High income",13590000,13590000,16.4248447861273,16.4248447861273
"160","United States",2709834583138581,"Direct",2709834583138581,"Other","Linux","desktop","Americas","Northern America","United States","(direct)","(none)",15,15,20161216,"","False",60269.2179913037,59460,"High income",1990000,1990000,14.5036451967007,14.5036451967007
"161","United States",3717831825503026,"Organic Search",3717831825503026,"Safari","iOS","mobile","Americas","Northern America","United States","google","organic",30,29,20170801,"","True",60269.2179913037,59460,"High income",13290000,13290000,16.4025224306894,16.4025224306894
